cell_id,mean
914,-0.191014471798174
915,-0.10920325556784119
916,-0.1151142933656324
917,-0.021659175041954463
918,0.013816503557708313
919,0.015885994333236262
920,0.07391435751427788
921,0.08172362821944307
922,0.07690098159865037
923,0.08090467591873254
924,0.0810830100397698
925,0.027285219009847185
926,0.05751289112617438
927,0.10605904436518865
928,-0.017423541776516272
929,0.09356965039206039
930,0.013415578640764005
931,-0.06031372395619098
932,0.06196190195612568
933,0.06756774154804375
934,-0.010478604297606244
935,-0.0016690180482695674
936,0.02744923943791791
937,-0.19301986780043168
938,0.046577842101644513
939,-0.009276016018531197
940,-0.09998136057676175
941,0.07081803278525198
942,0.025435082161533645
943,0.005405505246518664
944,0.00934243182619682
945,-0.025086844932629145
946,-0.014972306768298591
947,-0.08882698333832129
948,0.0034272366331624796
949,0.013296082755994752
950,0.012500741879815732
951,-0.015559672231110676
952,0.01631666325181032
953,-0.11867273297406977
954,0.002183459260871605
955,-0.1079045832202077
956,-0.13106094162194573
957,-0.0835019018629333
958,-0.015786067389017576
959,0.029290826559424842
960,0.10693399047484135
961,0.05702328509517623
962,0.06461521807110573
963,-2.2913704838503995E-4
964,-0.01820840224502687
965,0.10520119958267242
966,5.013069402521066E-4
967,0.09758223635991736
968,0.10296214042344085
969,0.06838502384656087
970,0.09978954571394356
971,0.025803175720243977
972,0.09620019544828629
973,0.10919004055077687
974,-0.1150322654946297
975,-0.05708285013915081
976,0.08235575533426898
977,-0.10603366101456026
978,0.009466228337229472
979,0.008449121743804104
980,0.08352736265309071
981,-0.03333041550320547
982,0.034369464809258045
983,-0.03228983348815895
984,-0.02740491898016588
985,-0.03903962248714732
986,-0.027452760539219304
987,0.0109127872937202
988,0.02021412958385712
989,0.004317117309562568
990,-0.05161784116136063
991,-0.06236042502007295
992,-0.07028248270981961
993,-0.1339832701244322
994,-0.20080292638793773
995,-0.213749575192897
996,-0.07695897284717453
997,-0.18823648564452528
998,0.014863277997805409
999,0.017683830863099142
1000,0.04112985397009296
1001,-0.03506028848303131
1002,0.007697446265587292
1003,0.01860098179939214
1004,-0.021055863250843854
1005,0.06038257813289652
1006,-0.00363189227625264
1007,7.60280578675478E-4
1008,0.016099437458240197
1009,0.07524072929316142
1010,0.10999106953658659
1011,0.08626222836108711
1012,0.058987283843718784
1013,-0.04891635641628989
1014,-0.03019777515960726
1015,-0.11906416527870607
1016,-0.006419720115331171
1017,-0.005339248603032247
1018,0.07013652842831122
1019,0.04006117648526495
1020,-0.04989947681880199
1021,-0.017399722510257145
1022,0.0066226545947205605
1023,-0.04569406181819227
1024,0.030022869906530147
1025,-0.007146699400779858
1026,0.09702297608312825
1027,0.0815550515206204
1028,0.00511578206130709
1029,-0.001444290382675849
1030,-0.03867639779625527
1031,-0.07602718256515982
1032,-0.1369705342394653
1033,-0.0607607501700432
1034,-0.01904377983214404
1035,-0.03065403969716073
1036,-0.03297031036927337
1037,-0.13287082947062737
1038,-0.11680383558020895
1039,-0.07518387045974972
1040,-0.0688822408748969
1041,0.010395777069033236
1042,0.07548504629423779
1043,0.08620475308929305
1044,0.08625609248763313
1045,0.07682883758230341
1046,0.0833814442690048
1047,0.04413372286789154
1048,-8.901237225887467E-4
1049,0.0628791465578363
1050,0.09827289625893987
1051,0.08576403829258723
1052,0.0899390582065813
1053,0.07965554747834487
1054,0.08008407075880764
1055,-0.02956283923366745
1056,0.05231945011943305
1057,0.08020224601224718
1058,0.06879558962260528
1059,0.025098516484908063
1060,0.023714647679329803
1061,0.06909986743328118
1062,0.04512652495334605
1063,-0.08968395358852604
1064,0.05197834866433896
1065,0.024551707134334393
1066,0.03352685114023554
1067,-0.0228310363035603
1068,-0.052908432909279116
1069,-0.0614464495786242
1070,-0.03020067945141924
1071,-0.019955135374017267
1072,0.05239325676568279
1073,0.002287921291223463
1074,-0.0723980129426309
1075,-0.11820423422401509
1076,-0.1155930693146164
1077,-0.06712842180712386
1078,-0.0870860121804059
1079,-0.1164794402243786
1080,0.004461590651971919
1081,-0.03877005033805612
1082,-0.06277339495959912
1083,0.006657566482047596
1084,0.10265157043076953
1085,0.0962925747169677
1086,0.05008383143808368
1087,0.060729447144968744
1088,0.09906735564282418
1089,-0.10343965399608529
1090,0.045151689540325134
1091,0.02909167955173829
1092,0.04210389193045388
1093,0.04412399022738908
1094,0.08822080818536233
1095,-0.049307867147969496
1096,0.014602654857764387
1097,0.04751022960324346
1098,0.03123990542335406
1099,0.03674652613173855
1100,0.022340031619263494
1101,0.06167982183957217
1102,-0.014442014222135428
1103,-0.028576448370404236
1104,-0.02487543425480499
1105,-0.0019331969890146125
1106,-0.007080884881932275
1107,-0.00682659562411531
1108,-0.03847493935062518
1109,-0.025701068149363578
1110,-0.050401910557310296
1111,-0.021704383140969633
1112,-0.01437505523800031
1113,-0.06079784856307234
1114,-0.12802578204278317
1115,-0.13785204538905607
1116,-0.020538868541748936
1117,-0.11016771700930063
1118,-0.04663352735326913
1119,-0.0596911012975748
1120,0.033404741628224724
1121,0.030388712752969695
1122,0.012641452615912329
1123,0.03378854055049177
1124,0.021759671818621693
1125,0.0519388233507861
1126,0.04605224352520954
1127,0.0012838166953727278
1128,0.07620673720726288
1129,-0.12662654767935722
1130,0.022235173980558607
1131,-0.007835006634713726
1132,0.07679319577735565
1133,0.06675907274071122
1134,0.030515892975648884
1135,0.05834685802958305
1136,-0.023002475640193927
1137,0.04181898252873242
1138,0.02101751880884365
1139,0.03984316927250607
1140,0.024592279749566296
1141,0.05060786330512772
1142,9.665629723203027E-4
1143,-0.029499754880379144
1144,0.08781371778396785
1145,0.02252947016632627
1146,0.013299248000442868
1147,-0.043269962391248674
1148,-0.07346672154181576
1149,-0.09427883331093018
1150,-0.06848069815381957
1151,-0.06268151307221347
1152,-0.05234903138451921
1153,-0.11639032685094043
1154,-0.08021171320268254
1155,-0.06325768330725212
1156,-0.11932621008093441
1157,-0.11390321236539087
1158,-0.11106115739053772
1159,-0.16475823073165527
1160,0.06269806096847941
1161,0.039144046124507836
1162,0.032707744637289045
1163,0.035128647613784196
1164,0.07996290333357524
1165,0.04828135099694252
1166,-0.07564892763758582
1167,0.07911394496299272
1168,-0.029764627411968954
1169,-0.14445796321555887
1170,-0.07169086241137365
1171,0.028907326928808513
1172,0.08316045640066762
1173,0.04211143098760137
1174,0.06940808091665299
1175,0.03343912369225834
1176,0.012628463317055591
1177,0.006325388660279683
1178,0.02710358360736526
