type,lat,lon,activity_score,year,nightlights,ndbi
fixme,-1.972113,30.130975800000005,1,2020,11.047461,0.05951469704160032
fixme,-1.9719896,30.131047500000005,1,2020,11.047461,0.17479862
fixme,-1.971169,30.13160119999999,1,2020,11.047461,0.17479862
fixme,-1.9711518,30.1324302,1,2020,13.64606,0.17479862
fixme,-1.9722077,30.132324100000005,1,2020,13.64606,0.05951469704160032
fixme,-1.9718835,30.130665999999994,1,2020,11.047461,0.17479862
garden,-1.9706526,30.12949559999999,1,2020,11.047461,0.1919144
fixme,-1.9703226,30.1314147,1,2020,11.047461,0.05951469704160032
garden,-1.9702280000000003,30.1311193,1,2020,11.047461,0.05951469704160032
fixme,-1.9706038,30.1275851,1,2020,11.047461,0.05951469704160032
fuel,-1.975448,30.076842,1,2020,11.099681,0.05951469704160032
educational_institution,-1.9751937,30.0758984,1,2020,11.099681,0.11954576
hotel,-1.9469731,30.0781828,1,2020,18.93221,-0.06757537
fixme,-1.9481583,30.080398200000005,1,2020,21.007193,0.043237574
childcare,-1.9490472,30.0825228,1,2020,22.866499,0.05951469704160032
place_of_worship,-1.9464888,30.0780183,1,2020,18.93221,0.05951469704160032
artwork,-1.9673369000000005,30.1025213,1,2020,15.659073,0.05951469704160032
fixme,-1.9459743,30.0847394,1,2020,17.446655,0.043237574
fixme,-1.9438537,30.080464800000005,1,2020,18.93221,0.05951469704160032
sports_centre,-1.9432668,30.0838497,1,2020,17.446655,-0.13134365
commercial,-1.946769,30.0861939,1,2020,17.446655,-0.061318934
commercial,-1.9467505,30.086230600000004,1,2020,17.446655,-0.061318934
commercial,-1.9463586,30.0870391,1,2020,18.91297,0.05951469704160032
commercial,-1.9462956,30.0853072,1,2020,17.446655,0.05951469704160032
commercial,-1.9523788,30.0915045,1,2020,36.802673,0.21112077
commercial,-1.9433795,30.0806444,1,2020,18.93221,0.05951469704160032
commercial,-1.9416230999999995,30.0784016,1,2020,23.721329,0.070773266
commercial,-1.941572,30.078070499999995,1,2020,23.721329,0.05951469704160032
industrial,-1.9375207,30.0878206,1,2020,18.247204,0.05951469704160032
commercial,-1.9501028,30.0901219,1,2020,24.489431,0.05951469704160032
commercial,-1.9503464,30.0904172,1,2020,24.489431,0.05951469704160032
commercial,-1.9404493,30.091175,1,2020,20.81179,0.05951469704160032
commercial,-1.9470858,30.079891499999995,1,2020,18.93221,-0.06757537
commercial,-1.949692,30.0807505,1,2020,21.007193,0.043237574
swimming_pool,-1.9215960000000003,30.0760288,1,2020,8.358073,0.003768116
pitch,-1.914436,30.0713131,1,2020,9.897589,0.05951469704160032
sports_centre,-1.9464391000000003,30.0893562,1,2020,18.91297,0.05951469704160032
educational_institution,-1.9169317,30.0889418,1,2020,8.731931,0.05951469704160032
theatre,-1.9165976,30.0893363,1,2020,8.731931,0.05951469704160032
school,-1.9462372999999995,30.0856511,1,2020,17.446655,-0.061318934
agricultural_engines,-1.974009,30.1515099,1,2020,6.9377513,0.05951469704160032
terminal,-1.9646666,30.1346635,1,2020,27.883284,0.05951469704160032
playground,-1.9565765,30.1138848,1,2020,43.18388,-0.17274432
place_of_worship,-1.95232,30.122029600000005,1,2020,31.916056,0.118793674
bank,-1.9572545,30.1152746,1,2020,34.22753,0.05951469704160032
bank,-1.9573078,30.1153462,1,2020,34.22753,0.05951469704160032
fixme,-1.9611966000000003,30.1293621,1,2020,17.192436,-0.030899644
swimming_pool,-1.9544831,30.1255633,1,2020,19.207607,0.05951469704160032
dentist,-1.9484851,30.122032600000004,1,2020,28.426287,0.062075082
pitch,-1.9505779000000003,30.1208078,1,2020,28.426287,0.118793674
hotel,-1.9616447,30.1346777,1,2020,27.883284,0.05951469704160032
parking_space,-1.9617568,30.1345951,1,2020,27.883284,0.05951469704160032
kindergarten,-1.9619578,30.1343458,1,2020,27.883284,0.05951469704160032
clinic,-1.9616182,30.1340839,1,2020,27.883284,0.05951469704160032
company,-1.9614313,30.1339577,1,2020,27.883284,0.05951469704160032
place_of_worship,-1.9605397,30.134920600000004,1,2020,18.209381,0.05951469704160032
parking_space,-1.960802,30.1346746,1,2020,18.209381,0.05951469704160032
charity,-1.960626,30.135068900000004,1,2020,18.209381,0.05951469704160032
commercial,-1.964729,30.119743,1,2020,17.681366,0.05951469704160032
yes,-1.9617565,30.1341317,1,2020,27.883284,0.05951469704160032
garden,-1.9613873,30.1342174,1,2020,27.883284,0.05951469704160032
parking_entrance,-1.9656660999999995,30.117607199999995,1,2020,11.935772,0.10152785
waste_disposal,-1.9431719,30.0797097,1,2020,18.93221,0.05951469704160032
swimming_pool,-1.9367838,30.077368400000005,1,2020,19.573792,0.12005994
swimming_pool,-1.936769,30.0773721,1,2020,19.573792,0.12005994
swimming_pool,-1.9367607,30.077377599999995,1,2020,19.573792,0.05951469704160032
sports_centre,-1.9466835,30.076653199999992,1,2020,24.767658,0.05951469704160032
garden,-1.9615479,30.1353608,1,2020,27.883284,0.15080932
restaurant,-1.9605559,30.1361224,1,2020,18.209381,0.05951469704160032
beverages,-1.960261,30.13620819999999,1,2020,18.209381,0.15080932
bar,-1.9609457,30.134968799999992,1,2020,18.209381,0.15104641
guest_house,-1.9605881,30.135934700000004,1,2020,18.209381,0.05951469704160032
hardware,-1.9601941,30.1364015,1,2020,21.558949,0.15080932
commercial,-1.973774499999999,30.1325785,1,2020,13.64606,0.17479862
cafe,-1.9644561,30.1189864,1,2020,17.681366,0.05951469704160032
clinic,-1.9645721000000005,30.1197298,1,2020,17.681366,0.05951469704160032
hotel,-1.9986760999999995,30.095847800000005,1,2020,8.711235,-0.03408619
hotel,-1.9982124,30.0953754,1,2020,8.711235,-0.03408619
commercial,-1.9792545,30.2217322,1,2020,13.085805,0.05951469704160032
information,-1.9635858,30.1314874,1,2020,17.192436,0.05951469704160032
garden,-1.9632517,30.1272007,1,2020,15.601987,0.05951469704160032
cafe,-1.9625163,30.124963,1,2020,15.601987,0.05951469704160032
hairdresser,-1.9624935,30.1248432,1,2020,15.601987,0.05951469704160032
parking_space,-1.9624022,30.1247034,1,2020,15.601987,0.05951469704160032
beauty,-1.9623245,30.1246015,1,2020,15.601987,0.05951469704160032
bicycle,-1.9621717,30.124392300000004,1,2020,15.601987,0.19437939
hairdresser,-1.9620403,30.124437900000004,1,2020,15.601987,0.19437939
supermarket,-1.9618527,30.1234991,1,2020,15.601987,0.19437939
clinic,-1.9627327,30.1234243,1,2020,15.601987,0.19437939
car_wash,-1.9613495,30.1226492,1,2020,17.681366,0.05951469704160032
hairdresser,-1.9613844,30.1225795,1,2020,17.681366,0.19437939
guest_house,-1.9612576,30.12245739999999,1,2020,17.681366,0.05951469704160032
bank,-1.9609702,30.121641600000004,1,2020,26.407883,0.05951469704160032
supermarket,-1.9608591,30.121555,1,2020,26.407883,0.19437939
place_of_worship,-1.9615162,30.1214334,1,2020,17.681366,0.19437939
pharmacy,-1.9614671,30.12110489999999,1,2020,17.681366,0.19437939
cosmetics,-1.9614135,30.119943499999994,1,2020,17.681366,0.05951469704160032
parking_space,-1.961258,30.120031999999995,1,2020,17.681366,0.19437939
bank,-1.9610222,30.1198631,1,2020,26.407883,0.10156564
studio,-1.9599258,30.121247099999994,1,2020,26.407883,0.05951469704160032
nightclub,-1.9599847,30.1209574,1,2020,26.407883,0.05951469704160032
bank,-1.9609417,30.119685999999994,1,2020,26.407883,0.10156564
place_of_worship,-1.9597324,30.1187023,1,2020,26.407883,-0.049535602
pharmacy,-2.0295413,30.1029892,1,2020,2.8153572,0.05951469704160032
pharmacy,-1.9683333000000005,30.1031931,1,2020,15.659073,0.05951469704160032
pharmacy,-1.9682464,30.10315629999999,1,2020,15.659073,0.003944773
pharmacy,-1.9677719,30.1030963,1,2020,15.659073,0.05951469704160032
supermarket,-1.9676125,30.1030638,1,2020,15.659073,0.05951469704160032
coffee,-1.9675346,30.1030447,1,2020,15.659073,0.05951469704160032
pharmacy,-1.9784452999999995,30.1049088,1,2020,13.735009,0.05951469704160032
restaurant,-1.9923375,30.098673300000005,1,2020,8.637844,-0.020507166
hotel,-1.9900041,30.1012967,1,2020,10.28561,0.05951469704160032
pharmacy,-1.9855823999999995,30.102898700000004,1,2020,11.998195,0.006033294
pharmacy,-1.9828724,30.1037449,1,2020,13.752929,-0.009295902
pharmacy,-1.9825765,30.1038026,1,2020,13.752929,0.05951469704160032
hospital,-1.9810854,30.1045551,1,2020,13.752929,0.05951469704160032
fast_food,-1.9809408,30.1046255,1,2020,13.752929,0.05951469704160032
pharmacy,-1.9808439,30.104625899999995,1,2020,13.752929,0.05951469704160032
pharmacy,-1.9806564,30.104640700000004,1,2020,13.752929,-0.009295902
fast_food,-1.9787325,30.1049112,1,2020,13.735009,0.05951469704160032
pharmacy,-1.9786578,30.1049091,1,2020,13.735009,0.05951469704160032
restaurant,-1.9997423,30.094090099999992,1,2020,8.711235,0.11111111
pharmacy,-1.9783901,30.1049083,1,2020,13.735009,0.05951469704160032
restaurant,-1.9779517,30.1047346,1,2020,15.067023,0.05951469704160032
pharmacy,-1.9777909,30.1047077,1,2020,15.067023,0.05951469704160032
fast_food,-1.9777692,30.1046279,1,2020,15.067023,0.05951469704160032
hospital,-1.9774072,30.1044734,1,2020,15.067023,0.05951469704160032
pharmacy,-1.9765135000000005,30.1044226,1,2020,15.067023,0.05951469704160032
coffee,-1.976288,30.1043883,1,2020,15.067023,0.05951469704160032
bar,-1.9768027,30.105177000000005,1,2020,13.735009,0.06555024
pharmacy,-1.9757366,30.1047682,1,2020,15.067023,0.05951469704160032
coffee,-1.9756492000000003,30.1047742,1,2020,15.067023,0.10883106
pharmacy,-1.9743693,30.1044086,1,2020,16.083666,0.17451122
bar,-1.9740553,30.104423,1,2020,16.083666,0.05951469704160032
bar,-1.9737078,30.1045832,1,2020,16.083666,0.05951469704160032
cafe,-1.97367,30.10452259999999,1,2020,16.083666,0.05951469704160032
pharmacy,-1.9735165,30.1042566,1,2020,16.083666,0.05951469704160032
restaurant,-1.9733572,30.104127399999992,1,2020,16.083666,0.17451122
bar,-1.9728699000000005,30.1040148,1,2020,16.083666,0.05951469704160032
cafe,-1.9727063,30.103948400000004,1,2020,16.083666,0.17451122
restaurant,-1.9718192000000003,30.1038006,1,2020,16.083666,0.17451122
bar,-1.9702078,30.103050000000003,1,2020,16.083666,0.17451122
bar,-1.9691676,30.103704400000005,1,2020,15.659073,0.003944773
bar,-1.9686902,30.102817900000005,1,2020,15.659073,0.05951469704160032
pharmacy,-1.9740808,30.1042277,1,2020,16.083666,0.17451122
fast_food,-1.9659105,30.1034048,1,2020,15.659073,0.05951469704160032
restaurant,-1.933409,30.0795277,1,2020,20.227064,0.05951469704160032
hospital,-1.9683476,30.1214785,1,2020,12.230828,0.05951469704160032
convenience,-1.964708,30.1198083,1,2020,17.681366,0.05951469704160032
greengrocer,-1.9199212999999995,30.0917125,1,2020,11.68516,0.05951469704160032
events_venue,-1.9615457999999992,30.1307103,1,2020,17.192436,0.05951469704160032
parking_space,-1.9608534,30.13460179999999,1,2020,18.209381,0.15104641
school,-1.9601734,30.1352583,1,2020,18.209381,0.05951469704160032
parking_space,-1.9604981,30.1348458,1,2020,18.209381,0.15104641
motel,-1.9621375000000003,30.137184999999995,1,2020,30.701815,0.15080932
bar,-1.961967,30.137094,1,2020,30.701815,0.05951469704160032
parking_space,-1.9614165,30.130307999999992,1,2020,17.192436,0.05951469704160032
garden,-1.960905,30.1302554,1,2020,13.18993,0.05951469704160032
garden,-1.9613654,30.131032999999995,1,2020,17.192436,0.05951469704160032
gift,-1.9613377000000003,30.122443,1,2020,17.681366,0.05951469704160032
motel,-1.961853,30.1296633,1,2020,17.192436,-0.030899644
place_of_worship,-1.9623763000000003,30.1284591,1,2020,17.192436,-0.030899644
clothes,-1.9619911,30.1281724,1,2020,17.192436,0.05951469704160032
parking_space,-1.9618523,30.1278322,1,2020,17.192436,-0.030899644
car_wash,-1.9620701,30.1278527,1,2020,17.192436,0.05951469704160032
dairy,-1.9620561000000003,30.1266294,1,2020,15.601987,-0.030899644
motorcycle_repair,-1.9611258,30.1251245,1,2020,15.601987,0.05951469704160032
place_of_worship,-1.9611847,30.12483,1,2020,15.601987,0.19437939
place_of_worship,-1.9589829,30.1246689,1,2020,16.344229,0.05951469704160032
hairdresser,-1.9582605,30.1249294,1,2020,16.344229,0.05951469704160032
place_of_worship,-1.98328,30.1314802,1,2020,7.5156493,0.05951469704160032
telecommunication,-1.9833649000000004,30.1324012,1,2020,9.394898,0.14041841
pharmacy,-1.9831453999999995,30.1322223,1,2020,9.394898,0.14041841
hairdresser,-1.9836073,30.1322955,1,2020,7.2489243,0.14041841
shoes,-1.9834448,30.1323999,1,2020,9.394898,0.05951469704160032
fast_food,-1.9838187,30.1322277,1,2020,7.2489243,0.14041841
educational_institution,-1.9848022,30.1316394,1,2020,5.886346,0.05951469704160032
school,-1.9850582,30.1314619,1,2020,5.886346,0.16381419
laboratory,-1.9860986,30.1313412,1,2020,5.886346,0.16381419
research_institute,-1.9871166,30.131565899999995,1,2020,5.886346,0.05951469704160032
educational_institution,-1.9872209,30.132544599999992,1,2020,7.2489243,0.05951469704160032
school,-1.9879321,30.1317394,1,2020,5.886346,0.05951469704160032
commercial,-1.9708886999999995,30.1315609,1,2020,11.047461,0.05951469704160032
commercial,-1.9710289,30.1318678,1,2020,13.64606,0.05951469704160032
commercial,-1.9716057,30.1327991,1,2020,13.64606,0.05951469704160032
taxi,-2.0009540999999995,30.0912124,1,2020,6.934763,0.05951469704160032
driver_training,-2.002639,30.0911945,1,2020,4.613171,0.05951469704160032
school,-2.0058704,30.0901216,1,2020,4.613171,0.05951469704160032
parking_space,-2.0046865999999994,30.0921868,1,2020,5.791688,0.05951469704160032
commercial,-2.0211904,30.0858662,1,2020,1.2673541,0.05951469704160032
place_of_worship,-2.0090889,30.0905421,1,2020,2.5578833,0.05951469704160032
place_of_worship,-2.0111537,30.0908001,1,2020,1.9505874,0.05951469704160032
school,-2.0221384,30.0860648,1,2020,1.2673541,0.05951469704160032
place_of_worship,-2.0212882,30.08718959999999,1,2020,1.5600811,0.05951469704160032
place_of_worship,-2.0248382,30.0838834,1,2020,1.1734216,0.05951469704160032
marketplace,-2.0050249,30.0900459,1,2020,4.613171,0.05951469704160032
hospital,-2.0154887,30.0887325,1,2020,1.9238257,0.05951469704160032
car_wash,-1.9584944,30.1264866,1,2020,16.344229,0.10422282
cafe,-1.9618618000000003,30.1370294,1,2020,30.701815,0.15080932
supermarket,-1.9615865,30.1369915,1,2020,30.701815,0.15080932
pharmacy,-1.9611709,30.1369802,1,2020,30.701815,0.05951469704160032
butcher,-1.9611302,30.1367765,1,2020,30.701815,0.05951469704160032
clothes,-1.9613043,30.136720300000004,1,2020,30.701815,0.05951469704160032
fast_food,-1.9613057,30.1365995,1,2020,30.701815,0.05951469704160032
supermarket,-1.9611526999999995,30.1366304,1,2020,30.701815,0.15080932
clothes,-1.9610988,30.137281800000004,1,2020,30.701815,0.15080932
cosmetics,-1.960957,30.13714969999999,1,2020,21.558949,0.15080932
dairy,-1.9607534,30.1375937,1,2020,21.558949,0.05951469704160032
pharmacy,-1.9604993,30.1377665,1,2020,21.558949,0.15080932
pharmacy,-1.9606074,30.1376682,1,2020,21.558949,0.05951469704160032
pharmacy,-1.9606074,30.1376682,1,2020,21.558949,0.05951469704160032
marketplace,-1.9604024,30.137553,1,2020,21.558949,0.05951469704160032
playground,-1.9820136,30.1492598,1,2020,4.081011,0.05951469704160032
place_of_worship,-1.9865699,30.1489975,1,2020,3.2448068,0.05951469704160032
supermarket,-2.0037691,30.1439984,1,2020,2.2267811,0.05951469704160032
police,-2.0004223,30.144731,1,2020,2.5576534,0.05951469704160032
fuel,-1.9979526,30.1473024,1,2020,3.1251273,0.05951469704160032
supermarket,-1.9968214,30.146369,1,2020,3.3215122,-0.013460016
pharmacy,-1.9964528999999995,30.1460371,1,2020,3.3215122,0.05951469704160032
driving_school,-1.9966559,30.1463154,1,2020,3.3215122,0.05951469704160032
bakery,-1.9964819,30.1463921,1,2020,3.3215122,0.05951469704160032
butcher,-1.9962862,30.1460788,1,2020,3.3215122,0.05951469704160032
garden,-1.9978846,30.1473086,1,2020,3.1251273,0.05951469704160032
bar,-1.9961135000000003,30.1461478,1,2020,3.3215122,0.05951469704160032
pharmacy,-1.9971076,30.1454763,1,2020,3.1251273,0.05951469704160032
place_of_worship,-1.9971542,30.1452309,1,2020,2.5576534,0.05951469704160032
collector,-1.9966171,30.1452573,1,2020,3.312846,0.05951469704160032
clothes,-1.9968061,30.1457815,1,2020,3.3215122,0.05951469704160032
car_rental,-1.9968264,30.1458522,1,2020,3.3215122,0.05951469704160032
government,-1.9972018,30.1457342,1,2020,3.1251273,0.05951469704160032
dry_cleaning,-1.9967423,30.1458922,1,2020,3.3215122,0.05951469704160032
dairy,-1.9968365,30.1459763,1,2020,3.3215122,-0.013460016
hotel,-1.9960679999999995,30.1420859,1,2020,3.312846,-0.12951542
hotel,-1.9957247,30.1436396,1,2020,3.312846,0.05951469704160032
pharmacy,-1.9985006000000003,30.1454641,1,2020,3.1251273,-0.013460016
hardware,-1.9978782,30.1460171,1,2020,3.1251273,-0.013460016
hairdresser,-1.9977574,30.1457801,1,2020,3.1251273,-0.013460016
hardware,-1.9975225,30.145886800000003,1,2020,3.1251273,-0.013460016
bar,-1.9981669,30.145994299999995,1,2020,3.1251273,0.05951469704160032
printer_ink,-1.9984762999999992,30.1456102,1,2020,3.1251273,0.05951469704160032
marketplace,-1.998545,30.1453065,1,2020,3.1251273,0.05951469704160032
fast_food,-1.9986238000000005,30.1454942,1,2020,3.1251273,0.05951469704160032
garden,-1.9983387999999995,30.1460086,1,2020,3.1251273,0.05951469704160032
place_of_worship,-2.0003135,30.143100199999992,1,2020,2.5576534,0.05951469704160032
camp_site,-1.9790872,30.1527182,1,2020,4.2649603,0.05951469704160032
place_of_worship,-1.9693893,30.0973951,1,2020,16.137573,0.05951469704160032
place_of_worship,-1.9697176,30.0976714,1,2020,16.137573,0.05951469704160032
convenience,-1.9684463,30.0966326,1,2020,16.137573,0.05951469704160032
convenience,-1.9689218999999991,30.0964634,1,2020,16.137573,0.05951469704160032
convenience,-1.9688826,30.0965519,1,2020,16.137573,0.05951469704160032
accountant,-1.9689631,30.096534200000004,1,2020,16.137573,0.09692451
car_repair,-1.9684679,30.0965283,1,2020,16.137573,0.05951469704160032
place_of_worship,-1.9683771,30.0960353,1,2020,16.137573,0.05951469704160032
bicycle,-1.9687029,30.0959018,1,2020,16.137573,0.05951469704160032
bicycle,-1.9687018,30.0959863,1,2020,16.137573,0.05951469704160032
furniture,-1.9683149,30.0957638,1,2020,14.871572,0.09692451
motorcycle_repair,-1.9686217,30.0956137,1,2020,14.871572,0.05951469704160032
furniture,-1.9683071,30.0957049,1,2020,14.871572,0.05951469704160032
furniture,-1.9686284,30.0955158,1,2020,14.871572,0.05951469704160032
alcohol,-1.9710374,30.0955301,1,2020,14.448003,0.05951469704160032
beverages,-1.9706477,30.0955025,1,2020,14.448003,0.05951469704160032
parking_space,-1.9707102,30.0957165,1,2020,14.448003,0.05951469704160032
parking_space,-1.9712005,30.0953319,1,2020,14.448003,0.05951469704160032
security,-1.9681736,30.0955215,1,2020,14.871572,0.09692451
company,-1.9681876,30.095441999999995,1,2020,14.871572,0.09692451
fuel,-1.9687846,30.099764500000003,1,2020,16.137573,0.05951469704160032
fuel,-1.9687569,30.0999275,1,2020,16.137573,0.05951469704160032
hospital,-1.9692842,30.0992206,1,2020,16.137573,0.05951469704160032
place_of_worship,-1.9699158,30.10021,1,2020,16.137573,0.003944773
supermarket,-1.9681941,30.1024017,1,2020,15.659073,0.05951469704160032
fuel,-1.9587223,30.119739300000003,1,2020,26.407883,-0.049535602
bank,-1.9496844,30.1176811,1,2020,36.870895,0.05951469704160032
